content_id,content,subject,sentiment_value
3m0KwlPv5Tp6nI2D,果断 q50 别的 不说 ， 二手 贬值 森掉 的 太快 了 ， 一来 是 小众车 ， 二来 现在 这个 价格 水分 太 大 ， 下浮 个 5 万才 是 森该 有 的 价格 ！,价格,0
qDXOY8wpgoUCx6LG,北京 车友 修车 方便 啊   ， 好多 厉害 师傅 专修 。 我 这 小 地方 只能 去 4S 。 期待 你 明天 的 价格,价格,0
oyz0XcNHAh9FqnJL,我用 的 就是 金 美孚 0W - 40 的 ， 一壶 刚好 5L 全 倒进去 了 ？ 新疆 主要 夏天 温度 还是 有点 高 的 ！ 盘山路 啥 的 空调 开着 经常 100 多度 ， 好像 也 没 看 出来 机油 有 损耗 ！,舒适性,0
RM7roxV2LszSTafF,别开 到 最低温度 就 不会 触发 空调,舒适性,0
u3VOS1XFg4fkm9xr,已定 车 了   额   车 这 东西 我 自己 想法 不太 一样   是 拿来 用 的   没什么 新不新   旧不旧 。 要不是 因为 家里人 阻拦   本想 买 二手 老款   更 喜欢 那 外观 .   至于 什么 平台   感觉 这 车 配置 上 这个 价格 已快 极限 了   再 提高 估计 加价 .   那么 我 估计 也 不会 买 .   所谓 的 大 换代   算了 .   看看 老款 换 之后 的   至少 外观 差老款 .   现在 很多 人 还 想着 买 老款 2 手 呢   所以 我 不是 什么 很 懂车 的   对 这些 不太 强求 ， 也 就 不 纠结 这些 了 .,外观/价格,0
nNK5f1olvExeCZWB,当然 森林 人 啦 ， 和 保时捷 一样 的 水平 对置 发动机 ， 加上 全时 四驱 ， 不要 说 马自达 ， 连 bba 都 不 放在眼里 啦,操控/动力,1
93cToRmrZABjxCEb,FB 发动机 都 是 链条 ， 用 了 五六年 了 。,动力,0
nVj34LC1kqXO8ABx,就 动力 不 一样 ， 其他 机械 配置 都 一样 ， 脱困 能力 估计 差别 微乎其微 ， 不过 还是 建议 上 2.5,配置/动力,0
PTZNSCJM1zhiFc0W,没有 任何 问题 啊 ， 油耗 也 没 增加 ， 一切正常 。 现在 在 八千 公里 左右 换 机油 。,油耗,0
rtxkgzH5ShlvQuW1,我刚 买 的 豪华 ， 比 时尚 便宜 ， 该 有 的 配置 都 有 。 那些 外观 套件 神马 的 都 是 给 别人 看 的 。,外观/配置/价格,1
8Nyks2TXEn7PBfAq,我 的 快 8 万公里 了 ， 单次 长途 最长 4200 公里 ， 没有 出现 过烧 机油 现象 。,动力,0
g2fPzaOLBAwtyxku,１ ８ 的 我会 用 ２ ２ ５ / 60 的 胎 ， 就是 傲虎 那个 规格 。,操控,0
mInv3oYjhadEbez2,最好 去 4S店 看看 。   森林 人 的 空调 我 一直 觉得 相当 给力 ， 明明 没有 后排 出风口 ， 但是 后排 却 比 前排 凉 。,舒适性,1
XZJTjauxMVEFRYni,不会 呀 ， 最近 一直 关注 斯巴鲁 车型 呢 ， 森林 人 官方 价格 都 降 了 1.7 万 ， 他们 现在 店里 还有 优惠活动 呢,价格,0
YbeV5ISBwN8tsMAg,车 突然 从 后边 出来 ， eyesight 没 第一 时间 识别 ， 没有 减速 ， 我 自己 脚 踩得 刹车 ， 差点 撞 上 没 出事 。,安全性,-1
6ojRB0PAa2LlqK83,前脸 参照 新 的 XV ， 内饰 也 参照 ， 尺寸 应该   50mm 不是 事儿 ， 途观 都 已经 拉 到 中级 SUV 了 。 。 。,内饰/外观,0
fYkWhoHu0eti9zQB,觉得 前脸 更好 看 ， 多些 功能 ，,外观,1
RcQl1rtJFeyXSZA5,看不到 转速表 ， 能 听到 发动机 的 怒吼   ， 估计 是 挡 杆 拨 到 了 手动 模式 了 。 确认 在 D 档 然后 再 试试,动力,0
9Sze7mKlq1kIMJW3,后排 舒服 啊 ， 各种 姿势 都 舒服 。,空间,1
R8gcC6vw0oQGSjf5,更换 高级 空滤 有效 ， 前提 是 普通 滤芯 阻力 大到 影响 发动机 出力 的 程度 ， 如果 这个 阻力 是 微不足道 的 ， 即便 摘 了 空滤 也 是 一样 。,动力/配置,0
hiRBxzXvFfKI2y85,用过 两款 减震 机了 ， CUSCO 、 RSR ， 目前 觉得 还是 原厂 最 舒适 。,舒适性,0
QxVw7tslmU0uPie4,价格 还是 相差 好几万 吧 ！,价格,0
FTYU6ELpN3BoJx5j,在 江苏 ， 优惠 17200 送 前后 保险杠 和 踏板,价格,0
h1sfgNR7YV0oEQdu,发动机 左侧 是不是 漏油 ， 三灯 是不是 亮 ， 速度 上去 是不是 有 飞机 轰鸣声 。 三大 毛病,动力,0
qmw8srnPhlZvX4M2,蔚蓝 的 做工 还是 不错 的   ！   不过 要 上 畅行 ， 配置 才 算 丰富     畅行 的 价格   可以 上傲 虎 了 ！   畅行 有 acc     傲虎 有 es   各有千秋     确实 纠结 ！   哈哈,内饰/配置/价格,-1
im1bzZCV9E356ulB,P 车是 啥 ？ 不过 当下 ， 想要 兼具 操控 和 安全 的 车 ， 大概 就 斯巴鲁 了 。,操控,0
gKbdiy8eckMRaC9D,S 档 巡航 最低 转速 提升 到 1500 转 待命 ， 踩油门 的 时候 降档 勤快 些 ， 转速 要 高 一些 ， 动力 比 I 模式 要 好些 。 不过 用 M 档 ， 拨片 换挡 ， 转速 自己 控制 ， 可以 让 发动机 保持 2000 转 待命 ， 这时 踩油门 比 S 档 感觉 还 好些 ， 毕竟 人 的 预判 还是 要 强于 电脑 ， 加速 前 可以 自己 拨片 降档 维持 转速 ， 这时 踩油门 马上 就 有劲,动力,0
PVZp591R8uaB7yTg,正常 5000 公里 保养 机油 消耗 从 上线 到 中线 。 没 问题 。 你 非要 让 森 按 美国 车 那样 跑 10000 加 的 公里 。 那 就 得加 机油 或者 换 粘度 高 的 机油 。 0w20 你 让 别的 品牌 加进去 跑 5000 公里 烧 的 更 厉害 。,动力,0
we6KvC0NakmhYqTl,2.5   的   RAV4 ， CX - 5 ， 动力 更好 。,动力,1
YPOQ8y5v4wTRFscp,前段 软     保持 车距   提前 刹车 就是 了     后 段 还是 很 有力 的,安全性,0
cJOoMHRlLSIkUrAB,学习 了 ， 我 的 马上 2 万公里 ， 看来 机油 不用 5000 就 换 ..,动力,0
dAXEI56tx4wNBf0Z,别的 不说 ， 这个 价位 能 跟 森林 人比 操控 性能 的 SUV 基本 没有 ！,操控,0
LjoK7ruUiRPZW5gh,新车 的 前 脸 咋 整成 这 副 挫样 ？,外观,-1
HytrRZCSNVaxPo91,13 款 10 月 的 2.5 ， 除了 半轴 异响 还 没有 发现 之外 ， 其他 的 和 你 一样 ， 烧 机油 是 8 万 开始 的 ， 3000 公里 1 升 ， 爆震 1 万公里 就 开始 了 ， 震到 现在 ， 各种 能试 的 方法 都 试 了 ， 现在 已经 放弃 了 ， 4S店 要 给 免费 换中 缸 ， 还 没想 好 换 不换 ， 就 怕 换 了 有 别的 问题 ， 不然 就 等 发动机 报废 了 换车 了 ， 座椅 不是 真皮 的 ， 是革 的 ， 也 裂 了 ， 都 一样 。,动力/舒适性/内饰,0
xIY07Wn8X5rfGSZj,推荐 趴 趴狗 ！ 但是 价格 略贵,价格,0
bgY50P4M17xckomN,傲虎 2.0 t 也 可 考虑 ， 兼顾 了 动力 和 舒适度 ， 只 可惜 没有 es 系统,动力,0
Blr8Lg4K2Wqk3dCV,刹车 顶 买 国产 的 就 可以 了 。,安全性,0
U9QsZpmtgBkzexyG,1.4 的 进口 途观 ， 用 的 EA211 发动机 ， 跟 国产 Polo 一样 ， 或许 调教 不同 ， 个人感觉 不 值得 买 ， 高配 的 价格 又 贵 ， 性价比 不高 ， 所以 还是 推荐 森林 人 。,价格/动力,0
3LvZSownxcFesB0T,你 简直 太 会 偷换概念 了 ， 对 ， 对轮速 的 合理 介入 就是 为了 合理 控制 滑 转率 ， 但 为什么 会空 滑 ？ 没有 动力 分配 到 轮 上 ， 轮子 为什么 会 空转 ？,动力,0
c7Q6fxEtuyGXdHo5,我 也 一样 ， 坏处 就是 油耗 高 了 一点,油耗,-1
9o3dXrbDmNAjtQCK,没 优惠 ， 落地 27 个 。 动力 起步 时 没有 2.5 的 冲 ， 油门 比 2.5 的 重 ， 行车 时 感觉 有点 发皱 发涩 的 感觉 ， 收 油门 滑行 ， 发动机 的 制动 明显 ， 降速 很快 ， 不用 踩 刹车 。,价格/动力,0
cXQq5zYrAWVGIO3d,楼主 发 的 这个 图是 现在 号称 2015 款后 不烧 机油 的 发动机 标配 ， 机 油水 冷器 ， 用处 不 大 。 以前 的 老款 发动机 上 没有 水循环 孔 ， 所以 不能 用 。,动力,0
q8Do73Ate0hTg9ia,肯定 比 不了 ， 那 两个 是 在线 的 ， 很多 实时 信息 比 车载 的 强 很多 。 但是 百度 的 导航 逻辑 不行 ， 还是 高德 、 凯 立德 这种 专业 的 强 。,配置,1
N3h2FjOQyZuMlImX,哪年 的 ？ 第一次 听说 森林 人 座椅 下面 有 低音炮 。 。 。,内饰,0
awDxhiI4tLGqZQUu,舒适性 这 俩 应该 差不离 吧 ， 不过 森 的 驾驶 感受 你 懂得 ， 数一数二 的,舒适性,0
leESPH3X5gKJ9jaZ,“ 都 是 买 的 超过 8 年 车龄 的 车 ” ， 这么 算 ， 这代 FB 发动机 还 没 领教 吧 ？,动力,0
sqrS8eiwZFn4VaWg,刹车 软是 为 冰雪 路 设计 的 ， 夏天 一热 ， 车 到处 都 响 ， 这 车 真的 是 给 冬天 设计 的 ， 冬天 很 安静,安全性,0
4O0rsEeg9QWAuvCp,我 的 2.5 说明书 是 10.5 万公里 换 一次 。 现在 9.9 万公里 了 ， 油耗 、 动力 均 与 之前 无 变化 。,油耗/动力,0
yrvYi2cFBMVsNmLS,全时 四驱 的 当然 需要 4 个 都 绑 上 了 ， 两驱 的话 只帮 两个 就 可以 ， 当然 最好 都 绑 ， 记得 关了 ESp,操控,0
rPegCmf7IVEbA8wz,要面子 与 科技 感选   林肯 MKC ， 要 舒适 实用 选 森林 人 。 MKC 后排 座 3 人时 太 不 舒服 了 。,舒适性,1
Lb56DRUQ2ltM3ysZ,同 一批 车型 ， 同等 配置 。 同样 的 问题 困扰,配置,0
JbnkuwOl7SYyGd0z,这个 变速箱 有 哪里 买 的 ， 是 斯巴鲁 原车 哦 。 链条 CVT 专用 哈,动力,0
q4ykhSg8tA3HcUWD,按照 最 简单 的 方法 ， 买 了 一卷 电 胶布 ， 把 后备箱 门锁 处缠 了 四圈 ， 马上 就 不响 了 。 在 这里 谢谢 车友们 了 ！,空间,0
U3k51Miyj6BODltY,空调 是 很 冷 ， 但是 大 夏天 ， 感觉 头顶 和 前面 还是 有点 热 ； 感觉 颈部 以下 冷 ， 上面 热 ， 不知 大家 的 如何 ？,舒适性,0
RY2aCNIzu9dBocT6,昨天 刚 去 保养 ， 用 的 是 白桶 出光 机油 ， 换 机油 格 ， 加 发动机 保护剂 ， 加 工时费 总共 863 。 坐标 福州,动力,0
vDEBOiVMdYSfqHIC,建议 你 看 一下 你 车子 使用 说明书 上 关于 平均 油耗 显示 的 介绍 ， 按 上面 的 要求 设置 一下 .,油耗,0
jpYGzoeCqcDnSEN2,顶 一个 ！   同款 白森   油耗 也 是 9.6,油耗,0
73PsvBwEAGkXQNqu,最近 用 长城 2 ― 20 全 合成 机油 感觉 还 可以 ， 而且 价格便宜 ！,价格,1
7YJu1TIox2ZwU0HA,我试 驾过 2.0 顶配 的 车型   动力 没 问题   开 空调 满载 4 人上 大坡 也 没 压力 就是 感觉 噪音控制 不如 奇骏 其他 车 没 开过   不好 评价,动力,0
er2NBfm3RHUnXKqs,坐套 我 用 的 坐垫 ， 不带 靠背 那种 ， 纯亚麻 的 ， 下面 硅胶 不会 滑动 ， 后排 都 是 直接 放 上面 的 ， 洗衣机 洗 过 一次 ， 也 没 变形 啥 的 ， 质量 还 不错 ， 俩 前排 ， 一 后 排长 条 的 四百多 ， 安全带 插扣 后排 完全 匹配 ， 你 得 找 找 ， 店铺 我 忘 了,内饰,0
J94mfpztUMPT7xA0,好 的 ， 我 去 拆下来 看看 ， 你 的 换 好 之后 现在 油耗 基本 在 多少 了 ？,油耗,0
vpjIqTc6ub7ALaO9,本来 想买撼 路者 ， 也 考虑 到 越野 能力 过剩 和 油耗 而 放弃 。,油耗,-1
up0EkZYcyUblr5zx,关于 油耗 的 高低 ， 你 只 需 参看 一下 厂家 的 官方 油耗 ， 具体 的 实际 油耗 会 比 这个 油耗 要 高出 不少 来 的 . 网上 查到 的 一笑而过 吧,油耗,0
LCu8tjYaUrPvQVMk,我 感觉 你 的 车烧 机油 还要 严重 些,动力,0
6h0lxmfKQAYiVzvq,原来 有个 帖子 讲 在 后视镜 根部 贴 胶带 减少 风噪 的 办法 ， 一直 想 试试 只是 没 找到 合适 的 材料 。 但是 后来 在 高速 上 我 想 体验 下 后视镜 风噪 到底 有 多 大将 后视镜 折叠 起来 试 了 几次 发现 风噪 基本 没有 区别 。,舒适性/内饰,0
UJ3XyQLtB5CIaFPH,脚下 比较 狠 ， 常年 维持 在 8L ， 2.5 排量 四驱车 斯巴鲁 油耗 确实 不错 。,油耗,1
v1ILH7yU9jdMb3Ru,我 之前 加 92 ， 现在 加 95 ， 还是 出现 这 情况 、 底盘 撞击声 很 明显 ， 脚感 也 明显,操控,0
jKwVy0pIgcX6l42W,2.0 和 2.5 的 。 油耗 相差 很小 。 还是 2.5 的 合适 ， 超车 ， 满员 的 时候 。 就 体验 出来 了,油耗,0
jaPlo9suWqKcCy5w,这车 的 中控 导航 就 那么回事 了 ， 大家 都 吐 槽,配置,0
ILONF19BSYhvkqwz,15 特装 2.0 ， 在 全国 堵城 排名 从来 没有 出过 top3 的 济南 油耗 15 个 ， 以为 车 又 毛病 ， 但是 跑 高速 只有 8 ~ 9 个 很 正常 ， 估计 和 我 的 驾驶 习惯 有 关系,油耗,0
yYzCtAohi6UbVJce,换全 合成 机油 机滤 ， 440 元 。 空调 滤芯 60 - 80 元 ， 空气 滤芯 40 - 60 元 。 其他 的 无 。,舒适性,0
