content_id,content,subject,sentiment_value
RcLwTymgzjhZBW20,我试 驾 的 是 2.5 的 车型 ， 也 试过 几款 其它 品牌 的 车型 ， 森林 人 给 我 的 感觉 很棒 ， 四驱 操控 非常 好 ， 在 山路 上 没有 什么 太 强烈 的 颠簸 感 ， 动力 也 足 ， 只不过 车 速度 起来 以后 风噪 较大 。我 试 驾 的 是 2 . 5 的 车 型 ， 也 试 过 几 款 其 它 品 牌 的 车 型 ， 森 林 人 给 我 的 感 觉 很 棒 ， 四 驱 操 控 非 常 好 ， 在 山 路 上 没 有 什 么 太 强 烈 的 颠 簸 感 ， 动 力 也 足 ， 只 不 过 车 速 度 起 来 以 后 风 噪 较 大 。,舒适性/操控/动力,1
IaBj5p0csiJ1rdRH,等 你 吧 倒车 后视 和 方向盘 控制 弄 好 了 我 在 淘 ， 呵呵等 你 吧 倒 车 后 视 和 方 向 盘 控 制 弄 好 了 我 在 淘 ， 呵 呵,操控,0
3WUlKdx4fJMLSQeh,就是 马上 到 红灯 了 ， 想 省油 ， 直接 推个 N 挡 ， 别的 车一 推 就 直接 回落 到 怠速 了 ， 小森 会上 升至 2000 呆 一会 再 回落 ， 不能 直接 回落 。就 是 马 上 到 红 灯 了 ， 想 省 油 ， 直 接 推 个 N 挡 ， 别 的 车 一 推 就 直 接 回 落 到 怠 速 了 ， 小 森 会 上 升 至 2 0 0 0 呆 一 会 再 回 落 ， 不 能 直 接 回 落 。,油耗,0
17cN0euKaMpx4bFd,好像 现在 先锋 出 了 Z9150BT ， 应该 是 结合 了 8850 和 5050 二者 优缺点 ， 有 2 个 us - b 和 一个 HDMI ， 不过 价格 上 5000 了好 像 现 在 先 锋 出 了 Z 9 1 5 0 B T ， 应 该 是 结 合 了 8 8 5 0 和 5 0 5 0 二 者 优 缺 点 ， 有 2 个 u s - b 和 一 个 H D M I ， 不 过 价 格 上 5 0 0 0 了,价格,0
Ceigf3YIQEWbumyR,就 按 2w 优惠 … 敢 问 这 27w 上路 那个 城市 ？就 按 2 w 优 惠 … 敢 问 这 2 7 w 上 路 那 个 城 市 ？,价格,0
BZqh4I0LUvjXKPRd,我 买 到 了 假手 档 么 ， 四川 近期 油耗 １ ３ . ４ ， 经常 ３ ０ ０ ０ 转 行车 ， ３ ０ ０ ０ 转 以下 觉得 车太 没劲 了 。我 买 到 了 假 手 档 么 ， 四 川 近 期 油 耗 １ ３ . ４ ， 经 常 ３ ０ ０ ０ 转 行 车 ， ３ ０ ０ ０ 转 以 下 觉 得 车 太 没 劲 了 。,油耗,-1
ihCdEapwKOyJDZc6,森林 人 的 通病 ， 由于 发动机 水平 中 置 ， 启动 时 预热 时间 略 长 ， 然后 平稳 。 怠速 时 有 抖动 ， 特别 在 N 挡 。 是 新车 不必 担心 慢慢 适应 。 若 是 抖动 的 很 厉害 影响 到 驾驶 ， 找 4S 检查 。森 林 人 的 通 病 ， 由 于 发 动 机 水 平 中 置 ， 启 动 时 预 热 时 间 略 长 ， 然 后 平 稳 。 怠 速 时 有 抖 动 ， 特 别 在 N 挡 。 是 新 车 不 必 担 心 慢 慢 适 应 。 若 是 抖 动 的 很 厉 害 影 响 到 驾 驶 ， 找 4 S 检 查 。,动力,0
m4B6GMUAjLpEvJho,我 这边 优惠 1.5 w   外加 记录仪 贴膜 和 踏板   没 了 ， 买 的 2.5 的 16 款高配   开 了 快 一万 了 总结 下来 风噪 不小   车身 隔音 很 一般   其他 的 没 毛病   油耗 市区 11 个 不到 的 样子 ， 我 买车 的 时候 记得 2.0 涡轮 的 那款 优惠 是 1.8 w   无锡 地区我 这 边 优 惠 1 . 5 w   外 加 记 录 仪 贴 膜 和 踏 板   没 了 ， 买 的 2 . 5 的 1 6 款 高 配   开 了 快 一 万 了 总 结 下 来 风 噪 不 小   车 身 隔 音 很 一 般   其 他 的 没 毛 病   油 耗 市 区 1 1 个 不 到 的 样 子 ， 我 买 车 的 时 候 记 得 2 . 0 涡 轮 的 那 款 优 惠 是 1 . 8 w   无 锡 地 区,油耗,0
zu6oQGYaMh7CZdlq,外面 汽修 店 可以 调 ， 只要 把 刹车 真空泵 推杆 往里调 几圈 就行 ！外 面 汽 修 店 可 以 调 ， 只 要 把 刹 车 真 空 泵 推 杆 往 里 调 几 圈 就 行 ！,安全性,0
q1cFyBimNP257bpn,森林 人 和 GLC 相 比较 除了 车 价格 ， 保养 ， 维护 便宜 点 ， 其他 没比性 ， 不信 你 问问 那些 换 GLC 的 人 就 知道 了 ， GLC 当年 出来 我 想 换车 ， 比较 过 ， 森林 人 根本 不能 跟 他 比 ！森 林 人 和 G L C 相 比 较 除 了 车 价 格 ， 保 养 ， 维 护 便 宜 点 ， 其 他 没 比 性 ， 不 信 你 问 问 那 些 换 G L C 的 人 就 知 道 了 ， G L C 当 年 出 来 我 想 换 车 ， 比 较 过 ， 森 林 人 根 本 不 能 跟 他 比 ！,价格,1
Cp6GD8rdXRLzM1mK,知道 我们 这 4S店 怎么 解释 为什么 不是 原厂 机头 的 吗 ？ 说 是 日本 原厂 导航 涉及 到 国家 安全 信息 ， 所以 要 到 国内 安装 其他 导航 ！知 道 我 们 这 4 S 店 怎 么 解 释 为 什 么 不 是 原 厂 机 头 的 吗 ？ 说 是 日 本 原 厂 导 航 涉 及 到 国 家 安 全 信 息 ， 所 以 要 到 国 内 安 装 其 他 导 航 ！,配置,0
5ASeniJjMyzokmu8,说明书 上 写 了 4 点 ： 非 紧急情况 下 ， 切勿 使 发动机 转速 超过 4000 转   无论 快慢 ， 切勿 长时间 以 恒定 的 发动机 转速 或 车速 驾驶 车辆   非 紧急情况 下 ， 应 避免 突然 启动 和 紧急 加速   非 紧急情况 下 ， 应 避免 急刹车说 明 书 上 写 了 4 点 ： 非 紧 急 情 况 下 ， 切 勿 使 发 动 机 转 速 超 过 4 0 0 0 转   无 论 快 慢 ， 切 勿 长 时 间 以 恒 定 的 发 动 机 转 速 或 车 速 驾 驶 车 辆   非 紧 急 情 况 下 ， 应 避 免 突 然 启 动 和 紧 急 加 速   非 紧 急 情 况 下 ， 应 避 免 急 刹 车,动力,0
1jaSmq3UYgi52OuM,还好 车身 没有 压 上去 … … … … … …还 好 车 身 没 有 压 上 去 … … … … … …,外观,0
uYgQF82KaZLds4UW,我 16 年 10 月份 的 ， 基本上 就是 安全带 卡 扣掉 出来 的 碰撞 响 。 没有 其他 噪音我 1 6 年 1 0 月 份 的 ， 基 本 上 就 是 安 全 带 卡 扣 掉 出 来 的 碰 撞 响 。 没 有 其 他 噪 音,舒适性,1
Tq9U8J7XSjYlu0y3,我 也 响 过 一段时间 ， 后来 就 没 了 ， 让 他 磨合 一下 就 好 了 。 内饰 装配 就 那样我 也 响 过 一 段 时 间 ， 后 来 就 没 了 ， 让 他 磨 合 一 下 就 好 了 。 内 饰 装 配 就 那 样,内饰,-1
raucN3vn1Om067lA,可能 是 保养 的 比较 好   暂时 还 没 出现 烧 机油 问题   但是 据说 小森 普遍 有点 烧 机油可 能 是 保 养 的 比 较 好   暂 时 还 没 出 现 烧 机 油 问 题   但 是 据 说 小 森 普 遍 有 点 烧 机 油,动力,0
5qehPY3OSHIU4LBl,那 破车 你 都 不 知道 ？ 那 内饰 ， 那 方向盘 ， 开 几年 更破 ， 除 喇叭 不响 到处 都 响那 破 车 你 都 不 知 道 ？ 那 内 饰 ， 那 方 向 盘 ， 开 几 年 更 破 ， 除 喇 叭 不 响 到 处 都 响,操控/内饰,-1
YcLmz3FiIpHMxV1w,15 年 去 青海 甘肃 开小森 ， 就 被 高速 上 的 噪音 弄 的 耳朵 乃至 整个 脑袋 都 不好 了 ， 16 年 再 去 ， 哪怕 A6l 通过 性 再 差 ， 我 也 选择 轿车 。 那 一整天 高速 跑 下来 感觉 好多 了 。1 5 年 去 青 海 甘 肃 开 小 森 ， 就 被 高 速 上 的 噪 音 弄 的 耳 朵 乃 至 整 个 脑 袋 都 不 好 了 ， 1 6 年 再 去 ， 哪 怕 A 6 l 通 过 性 再 差 ， 我 也 选 择 轿 车 。 那 一 整 天 高 速 跑 下 来 感 觉 好 多 了 。,舒适性,-1
r4TdeuICRjzMUH8Y,车身 刚性 杠杆 的 ！ 更 多 的 ， 大家 自己 看 ， 森林 人 值不值 ！ ！ ？车 身 刚 性 杠 杆 的 ！ 更 多 的 ， 大 家 自 己 看 ， 森 林 人 值 不 值 ！ ！ ？,外观,0
7q4rf59dpMJCcDPw,正常 的 小 保养 ， 就 只是 更换 机油 和 机滤 ， 其他 做 车辆 的 常规 检查 。 价格 根据 所换 的 机油 来定 ， 一般 的 就 四五百 。正 常 的 小 保 养 ， 就 只 是 更 换 机 油 和 机 滤 ， 其 他 做 车 辆 的 常 规 检 查 。 价 格 根 据 所 换 的 机 油 来 定 ， 一 般 的 就 四 五 百 。,价格,0
wLHbADs4hKOrydiY,我 空调 滤 和 空气 滤 已经 换掉 了 ， 京东 的 活动 ， 满 299 减 150 ， 备 了 2 年 的 空滤我 空 调 滤 和 空 气 滤 已 经 换 掉 了 ， 京 东 的 活 动 ， 满 2 9 9 减 1 5 0 ， 备 了 2 年 的 空 滤,舒适性,0
OGLzlHTMtagchxbR,XV 拆下 的 不 支持 倒车 影像 功能 ， 和 你 装 在 什么 车上 没关系 ， 是 主机 不 支持X V 拆 下 的 不 支 持 倒 车 影 像 功 能 ， 和 你 装 在 什 么 车 上 没 关 系 ， 是 主 机 不 支 持,配置,0
d6zVk2ACfwKe4UrG,第一 档 就是 自动 雨刷 ， 然后 可以 微调 感应 度 的 ， 如果 感应 度要 高 看 上面 朋友 发 的 图 一直 向下 旋转 到底 。第 一 档 就 是 自 动 雨 刷 ， 然 后 可 以 微 调 感 应 度 的 ， 如 果 感 应 度 要 高 看 上 面 朋 友 发 的 图 一 直 向 下 旋 转 到 底 。,配置,1
cQCY0K9G4X5Rq3PU,XT 是 驰鹏 的 前刹 ， 力道 足 哦 ， 我 第一次 也 发错 了 ， 发了 自吸 2.5 的 ， 大小 完全 不 对 ， 后来 换 了 下 ， 包装 上 明确 标的 是 3.6 驰鹏 ， 用 下来 感觉 还 可以 ， 不怎么 响 了 ， 刹车 力道 和 原厂 差不多 或者 稍微 好 一点点 ， 我选 的 是 金麒麟 高碳 那 款 ， 400 多 的 ， 后片 还 没换 ， 还 能 用X T 是 驰 鹏 的 前 刹 ， 力 道 足 哦 ， 我 第 一 次 也 发 错 了 ， 发 了 自 吸 2 . 5 的 ， 大 小 完 全 不 对 ， 后 来 换 了 下 ， 包 装 上 明 确 标 的 是 3 . 6 驰 鹏 ， 用 下 来 感 觉 还 可 以 ， 不 怎 么 响 了 ， 刹 车 力 道 和 原 厂 差 不 多 或 者 稍 微 好 一 点 点 ， 我 选 的 是 金 麒 麟 高 碳 那 款 ， 4 0 0 多 的 ， 后 片 还 没 换 ， 还 能 用,安全性,0
YNJsgRK70e9q5SyQ,油耗 跟 机油 粘度 有关 ， 20 机油 百公里 8 升 ， 30 机油 百公里 9 升 ， 40 机油 百公里 10 升 ， 冬天 和 春秋 差 一个 油 ， 2.0 手动 11 款 本人 亲测 ，油 耗 跟 机 油 粘 度 有 关 ， 2 0 机 油 百 公 里 8 升 ， 3 0 机 油 百 公 里 9 升 ， 4 0 机 油 百 公 里 1 0 升 ， 冬 天 和 春 秋 差 一 个 油 ， 2 . 0 手 动 1 1 款 本 人 亲 测 ，,油耗,0
BK0a6zeH5y4P9DAF,座椅 放倒 也 跑 过 ， 还是 有 塑料 摩擦 声音 。 车身 倾斜 越大 ， 异响 越大 。座 椅 放 倒 也 跑 过 ， 还 是 有 塑 料 摩 擦 声 音 。 车 身 倾 斜 越 大 ， 异 响 越 大 。,外观/舒适性,0
gtRKQX0Oo7HJnepu,一直 98 号 。 转速 低 ， 声音 小 。 有 条件 98 。 92 没加过 。一 直 9 8 号 。 转 速 低 ， 声 音 小 。 有 条 件 9 8 。 9 2 没 加 过 。,舒适性,0
qFIGSl8M2jcY3zve,朋友 换套 轮毂 可以 解决 的话 ， 我 也 不 发贴 了 。 主要 是 后 sti 黑 B 刹车朋 友 换 套 轮 毂 可 以 解 决 的 话 ， 我 也 不 发 贴 了 。 主 要 是 后 s t i 黑 B 刹 车,安全性,0
S9FXnTmNopZxQR01,就是 不同 档次 的 不同 操控性 啊 。就 是 不 同 档 次 的 不 同 操 控 性 啊 。,操控,0
X6k1bRE9JWjVMfaP,直接 更新 地图 好 了 ！ 感谢 ， 这款凯 立德 导航 好像 导航 文件夹 里 和 老版 不太 一样 ， 多 了 不少 文件 出来 。直 接 更 新 地 图 好 了 ！ 感 谢 ， 这 款 凯 立 德 导 航 好 像 导 航 文 件 夹 里 和 老 版 不 太 一 样 ， 多 了 不 少 文 件 出 来 。,配置,1
Bjbk0w78ofUyMZgt,这 车 底盘 还 不够 平整 啊 ？ 后牙包 都 缩 上面 就 脑袋 大 点 ， 悬挂 结构 已经 让 中间 够 高 了 ， 也 不 知道 你 咋 开 的 ， 前面 挂 不到 能 挂到 后面 ， 要么 就是 你 后面 人多 或 事 东西 多 压低 了这 车 底 盘 还 不 够 平 整 啊 ？ 后 牙 包 都 缩 上 面 就 脑 袋 大 点 ， 悬 挂 结 构 已 经 让 中 间 够 高 了 ， 也 不 知 道 你 咋 开 的 ， 前 面 挂 不 到 能 挂 到 后 面 ， 要 么 就 是 你 后 面 人 多 或 事 东 西 多 压 低 了,操控,0
8bSQ2Ips3AhnGgtr,装 了 鹰眼 ， 叫 我 如何 去 野 ！     现在 想想 鹰眼 对 老 司机 来讲 有点 鸡肋 ， 该 踩 刹车 的 时候 还是 要 踩 ， 电子系统 也 总有 失灵 的 时候 ， 不能 过份 依赖装 了 鹰 眼 ， 叫 我 如 何 去 野 ！     现 在 想 想 鹰 眼 对 老 司 机 来 讲 有 点 鸡 肋 ， 该 踩 刹 车 的 时 候 还 是 要 踩 ， 电 子 系 统 也 总 有 失 灵 的 时 候 ， 不 能 过 份 依 赖,安全性,0
YZ26X37A81yqdjS9,xv 森林 人 都 能 上 ， 感兴趣 的 私信 我 价格 ！x v 森 林 人 都 能 上 ， 感 兴 趣 的 私 信 我 价 格 ！,价格,0
SXLUPN1R5WlFGHOt,那 声音   真的 是   感觉 音响 开再 大 声音 都 盖 不住 ！ 难受那 声 音   真 的 是   感 觉 音 响 开 再 大 声 音 都 盖 不 住 ！ 难 受,舒适性,-1
buyEzwgQVk8x6Y94,不烧 机油 的 车 多 的 去 了 。 斯巴鲁 是 个 例外不 烧 机 油 的 车 多 的 去 了 。 斯 巴 鲁 是 个 例 外,动力,0
zsGTmwkiZpDIa5MQ,你好 ， 17 年 森林 人中控 彩屏 有售 吗 ？你 好 ， 1 7 年 森 林 人 中 控 彩 屏 有 售 吗 ？,配置,0
kLHmZQoGu54xN7nP,动力 还 行 ， 不过 开着 开着 就 没力 了 。 呵呵 ， 有 条件 2.0 T动 力 还 行 ， 不 过 开 着 开 着 就 没 力 了 。 呵 呵 ， 有 条 件 2 . 0 T,动力,0
xZg9P3jzQkuahoGv,我 190 ， 160 斤 ， 空间 足够 了 。 估计 你 会 比 我 的 感受 稍微 局促 点 ， 紧凑型 suv 里 森林 人 的 空间 是 非常 好 的 了 ， 很多 同级 的 所谓 suv 我 坐 进去 都 费劲 。我 1 9 0 ， 1 6 0 斤 ， 空 间 足 够 了 。 估 计 你 会 比 我 的 感 受 稍 微 局 促 点 ， 紧 凑 型 s u v 里 森 林 人 的 空 间 是 非 常 好 的 了 ， 很 多 同 级 的 所 谓 s u v 我 坐 进 去 都 费 劲 。,空间,0
L5JOpgbcDxdMv3m6,试驾 的 2.5 ？ 媳妇 开 的话   2.0 就够 了 ， 不烧 机油 的 。 反正 2.5 的 高配 和 国产 神行 低配 差不多 价格 ， 我 是 建议 2.0 森林 人 。 价格 实惠 、 油耗 低 、 省心 ...试 驾 的 2 . 5 ？ 媳 妇 开 的 话   2 . 0 就 够 了 ， 不 烧 机 油 的 。 反 正 2 . 5 的 高 配 和 国 产 神 行 低 配 差 不 多 价 格 ， 我 是 建 议 2 . 0 森 林 人 。 价 格 实 惠 、 油 耗 低 、 省 心 . . .,油耗/价格,1
vpD2Beb3IsSaGyVM,降 关税 本质 上 是 ZF 让利 ， 确实 对 厂家 经销商 和 消费者 有 实惠 。 但 ， 斯巴鲁 在 国内 太小 众 ， 价格 弹性 应该 是 很 低 的 ， 便宜 三万 销量 也 上 不到 哪里 去 ， 贵个 万儿八千 喜欢 的 该 买 的 还是 买 ， 更何况 森林 人 的 国内 渠道 太 单一 ， 降 不降 降 多少 取决于 “ 良心 ” ， 不太过 乐观降 关 税 本 质 上 是 Z F 让 利 ， 确 实 对 厂 家 经 销 商 和 消 费 者 有 实 惠 。 但 ， 斯 巴 鲁 在 国 内 太 小 众 ， 价 格 弹 性 应 该 是 很 低 的 ， 便 宜 三 万 销 量 也 上 不 到 哪 里 去 ， 贵 个 万 儿 八 千 喜 欢 的 该 买 的 还 是 买 ， 更 何 况 森 林 人 的 国 内 渠 道 太 单 一 ， 降 不 降 降 多 少 取 决 于 “ 良 心 ” ， 不 太 过 乐 观,价格,0
a5e6TFBqSPHA3hzb,手续费 是 给 四 儿子 店店 ， 利息 是 给 银行 的 ， 都 要 赚钱 。 又 要 出 新车 啦 ？ 我 怎么 听说 17 款 9 月 才 出 啊 ？ 你 这个 4 月产 的 估计 是 后 加装 的 吧 。 这个 价格 建议 买 2.5 特装手 续 费 是 给 四 儿 子 店 店 ， 利 息 是 给 银 行 的 ， 都 要 赚 钱 。 又 要 出 新 车 啦 ？ 我 怎 么 听 说 1 7 款 9 月 才 出 啊 ？ 你 这 个 4 月 产 的 估 计 是 后 加 装 的 吧 。 这 个 价 格 建 议 买 2 . 5 特 装,价格,0
1JC6KcNrygTMUWVq,优惠 1W3   赠送 1000 油卡   还有 保养   坐垫 脚垫 之类 的优 惠 1 W 3   赠 送 1 0 0 0 油 卡   还 有 保 养   坐 垫 脚 垫 之 类 的,价格,0
F5WiEGJjkOd3uLfr,FB   发动机 不烧 机油 的 属于 稀罕物 ， 比 大熊猫 都 少F B   发 动 机 不 烧 机 油 的 属 于 稀 罕 物 ， 比 大 熊 猫 都 少,动力,0
kG1tITviwqzc0bHn,优越 的 安全性 及 便利性 配置 ， 要是 价格 再 低 一点 的话 ， 诸多 人性 配置 ， 真 让 我 心动优 越 的 安 全 性 及 便 利 性 配 置 ， 要 是 价 格 再 低 一 点 的 话 ， 诸 多 人 性 配 置 ， 真 让 我 心 动,配置/安全性/价格,0
6JGou81imptd3xlb,最 下面 这个 颜色 和 光线 还 可以最 下 面 这 个 颜 色 和 光 线 还 可 以,外观,1
Y3hMnRcCW2Hu0TlG,动力 如何 ， 超车 OK 吗 ？动 力 如 何 ， 超 车 O K 吗 ？,动力,0
oLYWkt8bDxwum2B5,带 导航 和 不带 导航 的 区别带 导 航 和 不 带 导 航 的 区 别,配置,0
MPg5XcUWlLQFAnK4,你好 。 3 万多公里 建议 清洗 一下 积碳 和 三元催化 ， 提升 车子 动力 和 排放 效率 ； 刹车油 4 万公里 再 更换 吧 。 如 有 帮助 请 采纳 。你 好 。 3 万 多 公 里 建 议 清 洗 一 下 积 碳 和 三 元 催 化 ， 提 升 车 子 动 力 和 排 放 效 率 ； 刹 车 油 4 万 公 里 再 更 换 吧 。 如 有 帮 助 请 采 纳 。,动力,0
eCl6M8NqXZu92hpT,哈哈 ， 上 一代 的 cx - 5 的 装配 工艺 接受 不了 ， 后排 座椅 家人 也 接受 不了 ， 原来 一直 看中 cx - 5 的 操控 ， 但 和 森林 人 综合 一 比 ， 定 了 森林 人哈 哈 ， 上 一 代 的 c x - 5 的 装 配 工 艺 接 受 不 了 ， 后 排 座 椅 家 人 也 接 受 不 了 ， 原 来 一 直 看 中 c x - 5 的 操 控 ， 但 和 森 林 人 综 合 一 比 ， 定 了 森 林 人,操控,1
7lkB6u3F4x5m8s2C,在 4S店 保养 的 地方 找 车主 借台 2.0 试开 一下 就 知道 了 ， 对比 才 出 真理 ， 谁 说 都 没有 自己 感受 来得 直接 ， 但是 排量 大 的 开 起来 肯定 强 过 排量 小 的 ！在 4 S 店 保 养 的 地 方 找 车 主 借 台 2 . 0 试 开 一 下 就 知 道 了 ， 对 比 才 出 真 理 ， 谁 说 都 没 有 自 己 感 受 来 得 直 接 ， 但 是 排 量 大 的 开 起 来 肯 定 强 过 排 量 小 的 ！,动力,0
Qd5Rx7kVASWJ3MYy,不在乎 空间 的话 ， 推荐 指南 者不 在 乎 空 间 的 话 ， 推 荐 指 南 者,空间,0
gRcJ18x4DsPY9Mto,2.5 动力 储备 更好 ， 2.0 也 够用 ， 所以 钱包 决定2 . 5 动 力 储 备 更 好 ， 2 . 0 也 够 用 ， 所 以 钱 包 决 定,动力,0
KZ7FhJiSUkpjTXMA,知道 2.5 的 发动机 结构 有 问题 就行了 ， 壁厚 啊 、 加固 肋筋 什么 的知 道 2 . 5 的 发 动 机 结 构 有 问 题 就 行 了 ， 壁 厚 啊 、 加 固 肋 筋 什 么 的,动力,-1
FURQDu3atlyG2P7f,我 的 也 会 ， 重起会 熄火 。 在 重启 就 发动机 转速 低 ，     在 重起 才 正常 ，     好像 是 停车 了 车内 空调 没 关 耗电 问题 。 关 了 空调 启动 就 不会 。   电池 博士 的     看 电池 显示 蓝灯   健康 状态 。我 的 也 会 ， 重 起 会 熄 火 。 在 重 启 就 发 动 机 转 速 低 ，     在 重 起 才 正 常 ，     好 像 是 停 车 了 车 内 空 调 没 关 耗 电 问 题 。 关 了 空 调 启 动 就 不 会 。   电 池 博 士 的     看 电 池 显 示 蓝 灯   健 康 状 态 。,动力/舒适性/操控,-1
t0X5uV8PlBLW79xy,降 了 关税 ， 以前 优惠 取消降 了 关 税 ， 以 前 优 惠 取 消,价格,0
fLGhT9HKRabxncYA,上坡 手动 减挡 提高 动力 。 。 长大 连续 下坡 也 手动 减档 发动机 制动 配合 刹车盘 制动 。 减轻 刹车盘 长时间 制动 而 发热 。 。 。上 坡 手 动 减 挡 提 高 动 力 。 。 长 大 连 续 下 坡 也 手 动 减 档 发 动 机 制 动 配 合 刹 车 盘 制 动 。 减 轻 刹 车 盘 长 时 间 制 动 而 发 热 。 。 。,动力/操控,0
iNG3rXC5FbM0K6qv,靠 ， 北方 的 庞大 一分钱 优惠 都 不 给 ， 在 此祝 庞大 生意 蒸蒸日上 。靠 ， 北 方 的 庞 大 一 分 钱 优 惠 都 不 给 ， 在 此 祝 庞 大 生 意 蒸 蒸 日 上 。,价格,0
719gLmHjfocdEBkP,这种 鸡肋 配置 有没有 无所谓这 种 鸡 肋 配 置 有 没 有 无 所 谓,配置,0
tHyBAhc6ajKq5XUC,变速箱 没 区别 ， 只是 多 了 模拟 档位 ， 可以 用 排挡 杆 或 方向盘 拔片 进行 手动 换档 ， 我 家里 另一台 车是 手自 一体 AT 变速箱 ， 2 台车 从 不用 手动 模式 全是 D 档 。变 速 箱 没 区 别 ， 只 是 多 了 模 拟 档 位 ， 可 以 用 排 挡 杆 或 方 向 盘 拔 片 进 行 手 动 换 档 ， 我 家 里 另 一 台 车 是 手 自 一 体 A T 变 速 箱 ， 2 台 车 从 不 用 手 动 模 式 全 是 D 档 。,操控/动力,0
d2oHyCir5SajAIT0,我车 2.5 的 ， 刚换 完中 缸 。 平时 用车 是 非常 满意 的 ， 动力 足 ， 加速 快 ， 安静 省油 。 真的 好用 。我 车 2 . 5 的 ， 刚 换 完 中 缸 。 平 时 用 车 是 非 常 满 意 的 ， 动 力 足 ， 加 速 快 ， 安 静 省 油 。 真 的 好 用 。,动力/油耗,1
y735QUAG12Fqro0K,是不是 二手车 过 了 七年 ， 检车 次数 就 增多 了 ， 懂车 的 人 都 说 七八年 的 老 斯巴鲁 发动机 都 比 现在 的 国产 发动机 耐开 ， 开个 六七十万 公里 没 啥事 ， 真不知道 该 怎么 换车 了是 不 是 二 手 车 过 了 七 年 ， 检 车 次 数 就 增 多 了 ， 懂 车 的 人 都 说 七 八 年 的 老 斯 巴 鲁 发 动 机 都 比 现 在 的 国 产 发 动 机 耐 开 ， 开 个 六 七 十 万 公 里 没 啥 事 ， 真 不 知 道 该 怎 么 换 车 了,动力,0
dW1QYBzHPNZm9K78,价格 咋样 ， 恭喜 楼主 ， 打算 入手 2.0 盖 中盖价 格 咋 样 ， 恭 喜 楼 主 ， 打 算 入 手 2 . 0 盖 中 盖,价格,0
Sue9LtsA40M8GpXl,就 一 不到 20 万 的 车 。 哎 … … 为了 证明 性能 ， 拼命 地 拍 视频 ， 举证 ， 论证 ， 从 机械 ， 物理 等 各个方面 说明 。 作为 一个 正常人 ， 谁 也 做 不到 。 它 就 值 20 万 ， 有些 人真 把 它 当 生命 全部 了 。 可悲 … … … …就 一 不 到 2 0 万 的 车 。 哎 … … 为 了 证 明 性 能 ， 拼 命 地 拍 视 频 ， 举 证 ， 论 证 ， 从 机 械 ， 物 理 等 各 个 方 面 说 明 。 作 为 一 个 正 常 人 ， 谁 也 做 不 到 。 它 就 值 2 0 万 ， 有 些 人 真 把 它 当 生 命 全 部 了 。 可 悲 … … … …,操控/动力,0
71EbiJkBLZUzagR8,谢谢 大家 的 意见 ， 今天 去 开 了 一下 2.0 的 XV 感觉 动力 还 可以谢 谢 大 家 的 意 见 ， 今 天 去 开 了 一 下 2 . 0 的 X V 感 觉 动 力 还 可 以,动力,1
fsiluLachW4Y5T3q,一般 都 不用 ， 别 可惜 了 ！ 先不说 频繁 启停 带给 启动 系动 更 多 磨损 ， 就 说 发动机 停 了 ， 空调 、 灯光 、 音响 也许 正开着 ， 不亏 电 呀 ？一 般 都 不 用 ， 别 可 惜 了 ！ 先 不 说 频 繁 启 停 带 给 启 动 系 动 更 多 磨 损 ， 就 说 发 动 机 停 了 ， 空 调 、 灯 光 、 音 响 也 许 正 开 着 ， 不 亏 电 呀 ？,舒适性/动力,0
jKn4fEsl2APFXauR,油门 响应 是 迟滞 的 ， 一 开始 真 不 适应 。 所以 很多 人 都 说 起步 窜 ， 就是 因为 点 了 油门 ， 油门 没来 及 响应 ， 人 以为 没 踩 到位 ， 就 继续 踩 ， 就 踩 过头 了 。   可能 是因为   CVT   的 调教 吧 ， 如果 用   S   档 可能 会 好些 。 反正 习惯 了 就 好 了 。油 门 响 应 是 迟 滞 的 ， 一 开 始 真 不 适 应 。 所 以 很 多 人 都 说 起 步 窜 ， 就 是 因 为 点 了 油 门 ， 油 门 没 来 及 响 应 ， 人 以 为 没 踩 到 位 ， 就 继 续 踩 ， 就 踩 过 头 了 。   可 能 是 因 为   C V T   的 调 教 吧 ， 如 果 用   S   档 可 能 会 好 些 。 反 正 习 惯 了 就 好 了 。,操控,0
dWYIau2NAfF3MOiy,温度 调 高 吹风 就行了   当然 前提 是 车子 水温 已经 达到 工作温度   否则 暖风 不热   车子 也 会 更费油   刚开 的 时候 用内 循环 效果 更好温 度 调 高 吹 风 就 行 了   当 然 前 提 是 车 子 水 温 已 经 达 到 工 作 温 度   否 则 暖 风 不 热   车 子 也 会 更 费 油   刚 开 的 时 候 用 内 循 环 效 果 更 好,油耗,0
tBrLvSh7k4FCYWup,市区 通勤 必须 凯美瑞 啊 ， 省油 省心 。 要是 经常 跑 个 山路 、 回个 老家 ， 一家人 挤 一辆车 ， 建议 森林 人 ， 安全性 、 通过 性 和 空间 要 好 于 凯美瑞 。市 区 通 勤 必 须 凯 美 瑞 啊 ， 省 油 省 心 。 要 是 经 常 跑 个 山 路 、 回 个 老 家 ， 一 家 人 挤 一 辆 车 ， 建 议 森 林 人 ， 安 全 性 、 通 过 性 和 空 间 要 好 于 凯 美 瑞 。,安全性,1
